99.7005	99.6945	99.6869	99.6751	99.6574	99.6282	99.5819	99.5045	99.375	99.1817	98.9121	98.5949	98.1879	97.6484	96.8791	95.8568	90.2776
99.7058	99.6995	99.6908	99.6798	99.6618	99.6343	99.5917	99.5141	99.3853	99.1871	98.9275	98.6155	98.2161	97.6815	96.9091	95.9095	90.5975
99.7117	99.7046	99.6962	99.6845	99.6691	99.6414	99.5983	99.5173	99.3958	99.2007	98.9494	98.632	98.2474	97.7061	96.9609	95.9725	90.904
99.7171	99.7095	99.7018	99.6908	99.6741	99.6455	99.6027	99.5245	99.4036	99.2121	98.9727	98.6574	98.2798	97.7375	97.0015	96.0478	91.2174
99.7237	99.717	99.7092	99.6974	99.6799	99.6509	99.6095	99.5361	99.4187	99.235	98.9941	98.6862	98.2975	97.7481	97.0375	96.1355	91.5276
99.73	99.7235	99.7154	99.7032	99.6853	99.6569	99.6163	99.544	99.4288	99.2546	99.0117	98.6991	98.3122	97.7679	97.0743	96.1984	91.8326
99.7349	99.7285	99.7202	99.7085	99.6909	99.6644	99.6291	99.5549	99.4406	99.2687	99.0274	98.7157	98.3301	97.7994	97.1147	96.2808	92.1246
99.7404	99.7337	99.7242	99.7127	99.6958	99.6723	99.6313	99.56	99.4498	99.2802	99.0445	98.7342	98.3413	97.8282	97.1642	96.38	92.4103
99.7445	99.7379	99.7286	99.7176	99.7018	99.6782	99.6343	99.5681	99.4613	99.2959	99.0586	98.7531	98.3617	97.8651	97.1989	96.4639	92.6662
99.7486	99.7436	99.7346	99.7225	99.7068	99.6835	99.6416	99.5781	99.4747	99.3092	99.0731	98.7722	98.3873	97.8903	97.2611	96.5346	92.9355
99.755	99.7494	99.7397	99.728	99.7122	99.6887	99.6503	99.588	99.4849	99.3237	99.0895	98.7879	98.4092	97.9073	97.302	96.6057	93.1902
99.7608	99.7548	99.7462	99.7345	99.7175	99.6938	99.655	99.5965	99.4966	99.339	99.104	98.7987	98.4187	97.9388	97.3589	96.6721	93.4415
99.767	99.7613	99.754	99.7394	99.7253	99.7032	99.6668	99.6049	99.5086	99.3513	99.1145	98.8105	98.442	97.9724	97.3918	96.7366	93.6742
99.7726	99.7673	99.7587	99.7457	99.7322	99.7117	99.6745	99.6158	99.5196	99.3581	99.1256	98.8261	98.4584	97.9936	97.4435	96.82	93.9035
99.778	99.7728	99.7656	99.7539	99.7407	99.718	99.6828	99.6228	99.5272	99.3696	99.1339	98.8393	98.4765	98.0258	97.4932	96.8998	94.1137
99.7826	99.7773	99.7698	99.7587	99.7459	99.7249	99.6911	99.6309	99.5338	99.3712	99.1391	98.8475	98.4933	98.0608	97.5402	96.9646	94.3126
99.7872	99.782	99.7742	99.764	99.7516	99.7311	99.6971	99.6384	99.5419	99.3805	99.1547	98.861	98.5129	98.0819	97.5764	97.0613	94.5209
99.7916	99.7857	99.7786	99.7695	99.7568	99.7368	99.7045	99.6492	99.552	99.3884	99.1611	98.8748	98.5316	98.1043	97.6192	97.1188	94.7099
99.796	99.7909	99.7849	99.7755	99.7636	99.7445	99.7125	99.6572	99.5589	99.3907	99.1714	98.8855	98.5379	98.1322	97.6521	97.1912	94.8979
99.8014	99.7966	99.7904	99.7829	99.7715	99.7523	99.722	99.6657	99.5689	99.4026	99.1861	98.8945	98.5534	98.158	97.6998	97.2726	95.0771
99.806	99.8012	99.7965	99.7882	99.7776	99.7604	99.7269	99.672	99.5742	99.407	99.1913	98.9046	98.5722	98.1838	97.7439	97.3387	95.2604
99.8102	99.8061	99.8004	99.7928	99.7821	99.764	99.7301	99.6773	99.5776	99.4141	99.2034	98.9193	98.5897	98.2117	97.7935	97.4168	95.4313
99.8143	99.81	99.8042	99.7969	99.7864	99.7675	99.734	99.6827	99.5846	99.4209	99.2108	98.9336	98.6112	98.2516	97.8502	97.4936	95.6061
99.8181	99.8135	99.8074	99.7992	99.7889	99.7712	99.7414	99.6886	99.5916	99.433	99.2282	98.9494	98.6279	98.2878	97.8918	97.5634	95.759
99.8218	99.8174	99.8114	99.8037	99.7933	99.7757	99.7481	99.695	99.5977	99.4433	99.2389	98.9581	98.6472	98.3144	97.9323	97.63	95.9084
99.8255	99.8211	99.8155	99.8084	99.799	99.7806	99.7516	99.6977	99.6038	99.4504	99.2444	98.9667	98.6662	98.3425	97.9721	97.6798	96.0548
99.8288	99.824	99.8193	99.8124	99.8013	99.7838	99.7506	99.6994	99.6073	99.4543	99.2459	98.976	98.6863	98.3698	98.0122	97.7294	96.1914
99.8322	99.8277	99.823	99.8165	99.8038	99.785	99.752	99.699	99.6068	99.4554	99.2495	98.9858	98.7003	98.3908	98.0529	97.7929	96.3271
99.8349	99.8313	99.8266	99.8174	99.8048	99.7865	99.7527	99.6988	99.6064	99.4615	99.2554	98.9922	98.718	98.4163	98.095	97.8626	96.4581
99.8377	99.8344	99.8283	99.8183	99.8059	99.7861	99.7516	99.7007	99.6106	99.4683	99.2614	99.0049	98.7352	98.4444	98.1444	97.9202	96.5772
99.8401	99.8367	99.8302	99.8216	99.8069	99.788	99.7559	99.7059	99.6185	99.4743	99.2739	99.023	98.7591	98.4682	98.203	97.9776	96.6968
99.843	99.8391	99.8325	99.8242	99.8084	99.7892	99.7564	99.7071	99.6233	99.4809	99.2816	99.0345	98.7761	98.5026	98.2432	98.0257	96.81
99.8465	99.8427	99.8362	99.8269	99.8128	99.7929	99.7618	99.7141	99.6303	99.4891	99.2915	99.0459	98.7963	98.5385	98.2791	98.072	96.9205
99.8494	99.8455	99.8388	99.8293	99.8152	99.7971	99.7672	99.7171	99.6304	99.4956	99.2961	99.0577	98.8226	98.57	98.3187	98.124	97.0269
99.8524	99.8482	99.8415	99.8322	99.8194	99.8029	99.7716	99.7205	99.6384	99.5011	99.3062	99.072	98.8382	98.5993	98.3558	98.1804	97.1267
99.8554	99.8508	99.8445	99.8366	99.825	99.8058	99.7778	99.7264	99.6441	99.5067	99.3147	99.085	98.8575	98.623	98.3945	98.2183	97.2266
99.8586	99.8542	99.8486	99.841	99.8288	99.8109	99.7823	99.7311	99.6471	99.5166	99.3255	99.1012	98.8838	98.6617	98.4331	98.2703	97.328
99.8621	99.8574	99.8522	99.8445	99.832	99.8157	99.7871	99.7371	99.6569	99.5285	99.3352	99.1156	98.9023	98.6932	98.476	98.3157	97.421
99.8658	99.8624	99.8565	99.848	99.8377	99.8205	99.7946	99.7431	99.666	99.5377	99.3464	99.1372	98.9277	98.7195	98.5168	98.3596	97.5193
99.8688	99.8648	99.8595	99.8524	99.8407	99.8262	99.7985	99.7496	99.675	99.5442	99.3569	99.1519	98.9442	98.7403	98.5508	98.3916	97.6084
99.8722	99.8684	99.8629	99.8556	99.8467	99.8319	99.8055	99.7593	99.6832	99.5513	99.3687	99.1689	98.9667	98.7673	98.5841	98.4365	97.6997
99.8751	99.8711	99.8664	99.8595	99.851	99.835	99.8101	99.7652	99.6881	99.5597	99.3767	99.1815	98.9819	98.7973	98.6214	98.4929	97.7867
99.8776	99.8734	99.8686	99.8632	99.8534	99.8394	99.815	99.7681	99.6916	99.5641	99.3863	99.1965	99.0024	98.8214	98.6576	98.5393	97.8608
99.881	99.8766	99.8725	99.8666	99.8575	99.8436	99.8219	99.7739	99.6989	99.5717	99.4018	99.2112	99.0302	98.8531	98.6944	98.5865	97.9443
99.884	99.88	99.8762	99.8689	99.8613	99.8484	99.8259	99.7784	99.7029	99.5776	99.4155	99.2265	99.0488	98.8807	98.7341	98.6316	98.0201
99.8866	99.8824	99.8788	99.8724	99.8652	99.8525	99.8289	99.7808	99.7041	99.5821	99.4241	99.2434	99.067	98.9103	98.7774	98.6813	98.0876
99.8888	99.8852	99.8814	99.8755	99.8674	99.8524	99.828	99.7809	99.7073	99.5841	99.4336	99.2579	99.092	98.9366	98.8147	98.7226	98.1556
99.891	99.8874	99.8832	99.8773	99.8684	99.8526	99.8254	99.7809	99.7076	99.5897	99.4409	99.2733	99.1148	98.9677	98.8479	98.7561	98.2207
99.8928	99.8897	99.8857	99.8786	99.8693	99.8526	99.8244	99.7792	99.7087	99.5947	99.4488	99.2874	99.1375	98.9953	98.8776	98.7925	98.2838
99.8948	99.8916	99.887	99.88	99.8684	99.8506	99.8225	99.779	99.7077	99.5965	99.4601	99.3022	99.1569	99.0245	98.9175	98.8365	98.3515
99.8967	99.8933	99.8886	99.8791	99.8659	99.8482	99.8207	99.7767	99.7094	99.6028	99.4731	99.3182	99.1809	99.0523	98.9517	98.8697	98.4143
99.8989	99.8956	99.889	99.879	99.8658	99.8468	99.8198	99.7785	99.7109	99.6098	99.4885	99.3381	99.2071	99.0792	98.9941	98.9096	98.4779
99.9011	99.8973	99.8908	99.881	99.8676	99.8482	99.8214	99.7776	99.7139	99.6163	99.4997	99.359	99.2328	99.1066	99.0223	98.9542	98.5363
99.9031	99.8988	99.8916	99.883	99.8695	99.8502	99.822	99.7811	99.7188	99.6272	99.5108	99.3772	99.2565	99.1419	99.0556	98.9873	98.5951
99.9061	99.9013	99.895	99.8852	99.8737	99.855	99.8284	99.7896	99.7268	99.6382	99.5297	99.4007	99.2831	99.1747	99.0885	99.0272	98.6559
99.9089	99.9039	99.8977	99.8887	99.8772	99.8606	99.8344	99.7976	99.7371	99.6515	99.5459	99.4218	99.3084	99.202	99.1204	99.0628	98.7111
99.9123	99.9075	99.9014	99.8928	99.8816	99.8658	99.8433	99.8072	99.7488	99.6635	99.5624	99.4406	99.333	99.2284	99.1525	99.099	98.7642
99.9156	99.911	99.9054	99.8964	99.8857	99.8706	99.8498	99.8156	99.7567	99.6751	99.5779	99.4602	99.3533	99.2546	99.1774	99.131	98.8158
99.919	99.9149	99.9089	99.9013	99.8905	99.8775	99.8568	99.8218	99.7673	99.6884	99.596	99.4818	99.3773	99.2833	99.2083	99.1624	98.866
