1.04319	1.04331	1.044866667	1.03988	1.040956667	1.04029	1.03797	1.035656667	1.023416667	1.019646667	1.000906667	0.985943333	0.962743333	0.939596667	0.911813333	0.87293	0.28778
1.04433	1.042866667	1.041823333	1.043296667	1.039186667	1.03766	1.035436667	1.030963333	1.022803333	1.010113333	1.000233333	0.983526667	0.956953333	0.932446667	0.90622	0.869273333	0.29416
1.04076	1.040993333	1.0419	1.03892	1.040143333	1.038966667	1.034323333	1.02854	1.02267	1.014136667	0.99719	0.979276667	0.957756667	0.933996667	0.901286667	0.86829	0.30013
1.03797	1.039386667	1.040043333	1.040486667	1.03771	1.03547	1.034503333	1.028063333	1.016966667	1.012693333	0.99218	0.97713	0.951193333	0.926853333	0.898163333	0.85751	0.306543333
1.03977	1.040033333	1.03756	1.039173333	1.03236	1.032726667	1.03007	1.025956667	1.017953333	1.009086667	0.992983333	0.97387	0.9549	0.924343333	0.893083333	0.854103333	0.314503333
1.038513333	1.034903333	1.03706	1.03638	1.035733333	1.033093333	1.033033333	1.026993333	1.01495	1.002896667	0.990756667	0.971623333	0.94694	0.92297	0.889953333	0.848486667	0.321386667
1.037373333	1.036693333	1.036833333	1.03589	1.03408	1.02625	1.03087	1.02418	1.015823333	1.002013333	0.985646667	0.964846667	0.944793333	0.920076667	0.887013333	0.84432	0.328546667
1.035926667	1.038776667	1.035806667	1.033506667	1.031573333	1.032563333	1.027833333	1.02446	1.012623333	1.004133333	0.9848	0.964363333	0.937706667	0.916166667	0.884393333	0.839766667	0.335966667
1.036796667	1.03726	1.032166667	1.033936667	1.031966667	1.028603333	1.028403333	1.018073333	1.012436667	0.99723	0.981396667	0.961686667	0.939473333	0.91483	0.881193333	0.837633333	0.344163333
1.031253333	1.032736667	1.032506667	1.032473333	1.03054	1.026376667	1.023463333	1.020116667	1.006413333	0.994543333	0.98233	0.95924	0.937693333	0.911543333	0.8799	0.831663333	0.351883333
1.030076667	1.03224	1.029836667	1.030266667	1.02929	1.027476667	1.02268	1.016746667	1.007103333	0.993396667	0.98054	0.95432	0.93822	0.90748	0.87522	0.829396667	0.35998
1.028683333	1.033256667	1.033516667	1.03304	1.03126	1.028226667	1.02095	1.012703333	1.004226667	0.990506667	0.98091	0.95664	0.935116667	0.904996667	0.87191	0.824393333	0.366
1.03	1.031186667	1.03039	1.030423333	1.02976	1.027193333	1.020406667	1.01573	1.00366	0.991506667	0.97729	0.95314	0.929316667	0.901256667	0.868033333	0.824533333	0.37323
1.029093333	1.033566667	1.029786667	1.028726667	1.026256667	1.019963333	1.016353333	1.01175	1.004106667	0.99348	0.971563333	0.953736667	0.92818	0.900633333	0.866813333	0.819553333	0.380816667
1.027383333	1.027993333	1.025473333	1.027573333	1.02592	1.024583333	1.018726667	1.012533333	1.002426667	0.988193333	0.97182	0.95249	0.927553333	0.896946667	0.858843333	0.812113333	0.389626667
1.02812	1.027173333	1.028103333	1.023726667	1.022923333	1.021423333	1.017986667	1.00968	1.00047	0.98926	0.970326667	0.953876667	0.92716	0.895693333	0.85651	0.81111	0.39715
1.031813333	1.027213333	1.02811	1.026756667	1.025426667	1.019546667	1.01477	1.01149	0.99993	0.98756	0.96785	0.948526667	0.922996667	0.889116667	0.855373333	0.808006667	0.404433333
1.02668	1.03016	1.027043333	1.023573333	1.02692	1.01684	1.014006667	1.00929	0.999413333	0.98578	0.96979	0.945256667	0.920536667	0.88807	0.85171	0.806163333	0.4117
1.024546667	1.02885	1.01797	1.02259	1.018796667	1.01821	1.016666667	1.00604	0.999596667	0.98369	0.966346667	0.947106667	0.918503333	0.88624	0.849463333	0.801186667	0.4168
1.02402	1.02588	1.02382	1.024366667	1.01989	1.017813333	1.014616667	1.0091	0.99671	0.98451	0.97017	0.94286	0.915296667	0.882636667	0.847406667	0.80136	0.42387
1.021883333	1.02422	1.023906667	1.021156667	1.016033333	1.01809	1.01304	1.005256667	0.995136667	0.983826667	0.968846667	0.942486667	0.908526667	0.883196667	0.843423333	0.798893333	0.431063333
